CompanyID,Company_Name,Company_Type,Address,Address2,City,State,Postal_Code,Country,URL,Phone,TollFree_Phone,Company Created Date,Company Modify Date,Portal Update Date
599728,Expert Brand,Manufacturer,3101 East 26th St.,,Vernon,CA,90058,United States,www.expertbrand.com,3237807800,8885529692,1/14/2010,3/14/2019,7/5/2017
879046,Extreme Imprint,,811 Main St.,,Toms River,NJ,8753,United States,https://www.extremeimprint.com,7325346222,,6/6/2019,6/6/2019,
599729,Eye-Dye,Manufacturer,2906 North Davis Highway,,Pensacola,FL,32503,United States,www.eye-dye.com,85046988752,18004414393,1/14/2010,8/2/2012,7/16/2019
599733,F&M Expressions Unltd.,Manufacturer/Distributor,236 Finley Road,Ste. 12B,Rostraver Township,PA,15012,United States,www.fmexpressions.com,8887887133,8002259634,1/14/2010,1/7/2019,6/21/2013
773373,F1 Source,,1538 N. Knowles Ave.,,Los Angeles,CA,90063,United States,f1source.net,3233911105,,6/21/2016,6/21/2016,
600360,"Fabrictex, LLC - Emblematic Fabrics",Manufacturer/Distributor,278 Raritan Center Pkwy.,,Edison,NJ,8837,United States,http://www.fabrictexembroidery.com,7322253990,8008781235,1/14/2010,2/6/2017,6/22/2016
765404,Falconboard,,1955 West Field Ct.,,Lake Forest,IL,60045,United States,www.falconboaRoadcom,8004564725,8554392266,1/28/2016,8/21/2018,
773374,Fancy Sports Gear America,,1,,A,AK,0,United States,fancysportsgear.com,1111111111,,6/21/2016,6/21/2016,
764120,Fast Accurate Bids,Service Provider,4410 Northwest Drive,,Bellingham,WA,98226,United States,www.FastAccurateBids.com,3607523310,,12/10/2015,2/1/2016,6/23/2017
68807,FASTENation Inc.,Manufacturer/Distributor,120 Brighton Road ,Unit #2,Clifton,NJ,07012-1666,United States,www.fastenation.com,9735911277,8008769922,10/30/2000,2/8/2016,6/21/2017
62300,Fawn Embroidery Punching Services Inc.,Service Provider,1537 Main St.,P.O. Box 230,New Park,PA,17352-0290,United States,www.fawn.com,7173824855,8003883296,7/29/2004,6/21/2018,6/21/2019
697526,Fawn Industries,,PO Box 230,,New Park,PA,17352-0230,United States,www.fawn-ind.com,7173824855,,7/20/2012,11/8/2017,
354325,FeatherLite,,6300 West Loop South,#100,Bellaire,TX,77401,United States,www.featherliteapparel.com,7136884455,,1/26/2009,1/11/2019,
197947,Fersten Worldwide Inc.,Manufacturer,1 Trans-Border Drive,,Champlain,NY,12919-4524,United States,www.fersten.com,8005657462,8005657462,9/26/2005,7/5/2018,7/5/2018
765449,FiberMark North America Inc.,,70 Front St.,,West Springfield,MA,1089,United States,www.fibermark.com,4135330699,8889775050,1/28/2016,10/26/2016,
599742,Fimor North America,Manufacturer,5404 Ashton Ct.,Ste. D,Sarasota,FL,34233,United States,www.serilor.com,9419215138,8009225138,1/14/2010,2/6/2017,6/21/2017
867594,Finesse,,39 K.G. Bose Sarani,,Kolkata,W.B.,700085,India,finessee.com,91332350830,,3/18/2019,3/18/2019,
765485,FIREBIRD Digital Inks,,55 Old Gate Lane,,Milford,CT,6460,United States,www.firebirdink.com,2033062988,2033062988,1/28/2016,6/17/2019,
599744,First Edition Screenprinting,,3411 Airport Drive,P.O. Box 21,Pittsburg,KS,66762,United States,www.first-edition.com,6202326002,,1/14/2010,9/22/2010,
832110,Flashion Statement,Manufacturer/Distributor,105 Waterman Ave,#105,East Providence,RI,2914,United States,www.flashionstatement.com,8555235274,,8/16/2017,9/6/2018,6/22/2019
722780,Flexfit,Manufacturer/Distributor,350 Karin Ln,,Hicksville,NY,11801,United States,flexfit.com,5169328800,,6/9/2014,8/15/2018,7/15/2019
765362,FloorSignage LLC,Manufacturer,7020 Huntley Road ,Unit B,Columbus,OH,43229,United States,http://FloorSignage.com,6144311992,8558558832,1/28/2016,9/6/2018,7/9/2018
600113,Floriani Commercial Products,Manufacturer/Distributor,2562 Western Ave.,,Knoxville,TN,37921,United States,rnkdistributing.com,8655495115,,1/14/2010,6/16/2014,7/13/2015
599751,Florida Flexible Printing Products Inc.,Manufacturer/Distributor,2699 West 79th St.,Unit #1,Hialeah,FL,33016,United States,www.floridaflex.com,3055122222,,1/14/2010,11/20/2018,6/21/2019
773647,Fluid Designs Inc.,Service Provider,4357 Habana Ave.,,Jacksonville,FL,32217,United States,www.fluiddsn.com,9048380978,,6/21/2016,2/9/2017,6/21/2017
879047,Founder Sport Group,,111 Badger Lane,,Statesville,NC,28677,United States,https://foundersportgroup.com/,7048710990,,6/6/2019,6/6/2019,
773702,Four Seasons Apparel Inc.,Manufacturer/Distributor,4200 E. Santa Ana St. ,#A,Ontario,CA,91761,United States,www.fourseasonsapparel.net,9093903997,,6/21/2016,6/14/2019,7/15/2019
599758,Franmar,Manufacturer,P.O. Box 5565,,Bloomington,IL,61702,United States,www.franmar.com,3098282900,8005385069,1/14/2010,1/30/2019,7/8/2019
599759,Freehand Graphics Inc.,Manufacturer/Distributor,4250 Veterans Hwy.,Ste. 3040 West Wing,Holbrook,NY,11741,United States,www.solutionsforscreenprinters.com,6317444330,,1/14/2010,7/12/2018,7/8/2019
599760,Fruit of the Loom,Manufacturer,P.O. Box 90015,One Fruit of the Loom Drive,Bowling Green,KY,42103,United States,https://www.fruitactivewear.com,8883784829,8883784829,1/14/2010,1/14/2019,6/26/2018
278770,Fuji Photo Film USA Inc.,,419 West Ave.,,Stamford,CT,6902,United States,www.fujifilm.com,8004311850,,3/12/2007,7/1/2016,
614773,"Fujifilm North America Corporation, Graphic Systems Division",Manufacturer/Distributor,1101 W. Cambridge Drive,,Kansas City,KS,66103,United States,www.fujifilmusa.com/graphics,9135733579,,12/16/2010,8/28/2014,8/18/2014
599779,G-M Graphics,Manufacturer/Distributor,531 Clay St.,P.O. Box 266,Newaygo,MI,49337,United States,www.gmgraphicssupply.com,2316522210,8005309211,1/14/2010,2/7/2017,7/10/2017
197966,GAME Sportswear & Workwear,Manufacturer/Distributor,1401 Front St.,,Yorktown Heights,NY,10598-4646,United States,www.gamesportswear.com,9149621701,8006884263,9/26/2005,1/29/2019,8/14/2019
599766,Gans Ink & Supply Co.,Manufacturer,1441 Boyd St.,,Los Angeles,CA,90033,United States,www.gansdigital.com,3232642200,8004216167,1/14/2010,5/17/2018,6/25/2019
65568,Garden Lane Layette,,PO Box 495,,Ashland,MA,1721,United States,www.gardenlane.com,5086268811,8008818144,10/15/2004,1/19/2016,7/17/2013
620409,Garment Printer INK,Distributor,400 Oser Ave,Ste. 2000,Hauppauge,NY,11788,United States,www.garmentprinterink.com,6318580114,6318580114,8/16/2011,7/9/2018,7/17/2019
623324,Garmentprinter.com,Distributor,11823 E Slauson Ave,#31,Santa Fe Springs,CA,90670,United States,garmentprinter.com,5624086144,,6/12/2012,7/5/2018,7/15/2019
599769,Garston Inc.,Distributor,21 Parkridge Road,,Haverhill,MA,1835,United States,www.garston.com,9783740600,,1/14/2010,,6/21/2013
283438,GEAR for Sports,,9700 Commerce Pkwy.,,Lenexa,KS,66219-2402,United States,www.gearforsports.com,9136933200,8002551065,4/16/2007,9/27/2016,
615654,General / BecMar Corp.,Manufacturer/Distributor,585 N. Canada Road,,Bailey,MI,49303,United States,generalcylinderpresses.com,6166757479,,2/28/2011,7/13/2016,7/13/2016
599770,General Label Mfg.,Manufacturer,P.O. Box 640371,,Miami,FL,33164,United States,www.generallabel.com,3059444696,18009444696,1/14/2010,4/12/2010,7/14/2014
599772,Geneva Capital LLC,Service Provider,1311 Broadway St.,,Alexandria,MN,56308,United States,www.gogc.com,3207628400,,1/14/2010,7/17/2012,7/11/2016
62374,Geo Knight & Co. Inc.,Manufacturer,52 Perkins St.,,Brockton,MA,02302-3540,United States,http://www.heatpress.com,5085880186,8005256766,7/29/2004,7/14/2015,7/13/2015
291290,Gerber Childrenswear  ,,1333 Broadway,Ste. 700,New York,NY,10018,United States,http://www.GerberChildrensWear.com,8006424452,,9/7/2007,9/22/2014,
65949,Gildan Activewear,Manufacturer,Newton,,Christ Church,,BB17047,Barbados,www.mygildan.com,12467538100,8774453265,10/15/2004,8/7/2018,8/7/2018
62309,Gingher Inc.,,Forveson Corp.,322-D Edwardia Drive,Greensboro,NC,27409-2636,United States,www.gingher.com,8663485661,8004464437,7/29/2004,1/14/2019,
765487,Global Imaging Inc.,,2011 Cherry St.,Ste. 116,Louisville,CO,80027,United States,www.globalimaginginc.com,3036739773,8007879801,1/28/2016,10/27/2016,
829349,Globia Apparel,,1661 Tennessee St.,#3F,San Francisco,CA,94107,United States,www.globiaapparel.com,4153507793,,6/16/2017,8/22/2017,
147249,GNP Specialities Inc.,,299 Smithtown Blvd.,,Nesconset,NY,11767-2041,United States,BrandedGear.com,6315807023,8004016000,2/27/2001,1/11/2019,
614682,Gold-Up USA Inc.,Manufacturer,38507 Cherry St ,Ste. D,Newark,CA,94560-4743,United States,www.goldupusa.com,8559966988,8559966988,12/8/2010,7/9/2018,7/9/2018
65432,Golden State Activewear,Distributor,2070 South 7th St.,Ste. E,San Jose,CA,95112,United States,www.gsactivewear.com,4082781212,8008928337,10/15/2004,6/20/2018,7/15/2019
746847,Goodrite Products,Manufacturer,#86E/2A South Phase,"Developed Plot, Ambattur Industrial",Chennai,,600058,India,www.pvcfreeplastisol.com/,919840024530,914442180894,7/6/2015,6/21/2018,6/21/2018
765352,GPA,Manufacturer/Distributor,8701 West 47th St.,Ste. A,McCook,IL,60525,United States,www.gpa-innovates.com,7736502020,8003959000,1/28/2016,9/12/2018,6/21/2019
62361,Graffiti Co.,Manufacturer/Distributor,3111 Carnegie Ave.,,Cleveland,OH,44115,United States,www.graffiticaps.com,2168815550,8009928093,7/29/2004,6/21/2018,7/8/2019
765481,Graphic Finishing Partners,,PO Box 1097,,Maryland Heights ,MO,63043,United States,http://www.gfpartnersllc.com,8009862005,8009862005,1/28/2016,2/6/2018,
599788,Graphic Parts Intl. Inc.,Manufacturer,4321 N. Knox Ave.,,Chicago,IL,60641,United States,www.gpiparts.com,7737254900,,1/14/2010,10/11/2018,10/11/2018
605113,Graphic Products,Manufacturer/Distributor,9825 SW Sunshine Ct.,,Beaverton,OR,97005,United States,https://www.graphicproducts.com/,8883269244,8883269244,3/15/2010,2/25/2017,6/22/2016
740246,Graphic Resource Systems,,339 Changebridge Road ,Ste 1G,Pine Brook,NJ,7058,United States,www.graphicresourcesystems.com,9738088600,8884778465,5/13/2015,6/22/2016,
765460,Graphic Technology Solutions/GTS,Distributor,4494 Acworth Industrial Drive,Ste. 101,Acworth,GA,30101,United States,http://www.graphicsolutions.biz,7709749114,,1/28/2016,2/8/2019,7/9/2018
707528,Graphics One Inc.,Manufacturer/Distributor,3300 North San Fernando Blvd.,Ste. 101,Burbank,CA,91504,United States,www.graphicsone.com,8182609591,877GRAPHS1,9/12/2013,9/12/2013,7/14/2014
204397,GraphXsource,Service Provider,10495 Olympic Dr,Ste 100,Dallas,TX,75220,United States,www.graphxsource.com,8009983334,8009983334,10/6/2005,6/20/2018,6/21/2019
620630,Gravotech,Manufacturer,2200 Northmont Pkwy.,,Duluth,GA,30096,United States,www.gravotech.com,7706230331,8008437637,9/8/2011,3/6/2019,6/22/2016
599798,Great Dane Graphics,Manufacturer/Distributor,520 Asbury Drive,Ste. C,Mandeville,LA,70471,United States,www.greatdanegraphics.com,8008290836,,1/14/2010,1/30/2019,8/7/2017
739734,Grimco Inc.,Manufacturer/Distributor,11745 Sappington Barracks Road,,St. Louis,MO,63127,United States,www.grimco.com,8005429941,8005429941,5/13/2015,8/15/2019,6/21/2019
848408,GROCERIES Apparel,Manufacturer/Distributor,5510 Soto St.,Unit A,Vernon,CA,90058,United States,www.groceriesapparel.com,2134881002,,6/19/2018,6/20/2018,6/20/2018
599801,GS USA Inc.,Distributor,P.O. Box 1487,4855 Brianna Ct,Powder Springs,GA,30127,United States,www.aps-ethos.com,7708191414,,1/14/2010,2/8/2012,7/8/2014
599792,GSG - Graphic Solutions Group,Distributor,4601 Spring Valley Rd,,Dallas,TX,75244,United States,www.GoGSG.com,2147126200,8003661776,1/14/2010,10/24/2018,7/5/2018
773610,GSO,,7901 Stoneridge Drive,,Pleasanton,CA,94588,United States,www.gso.com,4085438378,,6/21/2016,9/18/2018,
272114,Gunold USA Inc.,Manufacturer/Distributor,980 Cobb Place Blvd.,Ste. 130,Kennesaw,GA,30144-4804,United States,www.gunold.com,7704210300,4323781,10/15/2004,1/30/2019,7/10/2013
62416,Hab+Dash by Fil-Tec Inc.,Manufacturer,PO Box B,,Hagerstown,MD,21741-1191,United States,www.habanddash.com,8889243224,8889243224,7/29/2004,1/30/2019,6/26/2015
238582,HAE Now OrganicTee,,654 Alfred Nobel,,Dr. Hercules,CA,94547,United States,www.haenow.com,8884236698,8884236698,6/3/2006,1/15/2019,
75174,Hallmark Emblems Inc.,Manufacturer,2401 North Tampa St.,,Tampa,FL,33602,United States,"Hallmark Emblems, Inc",8002372567,8002372567,2/1/2005,6/20/2018,7/8/2019
202064,Hamamatsu Corp.,,360 Foothill Road,,Bridgewater,NJ,08807-2932,United States,https://www.hamamatsu.com/us/en/index.html,9082310960,8005240504,9/30/2005,2/20/2019,
65719,Hanco/M Handelsman Co.,Manufacturer/Distributor,9200 Keystone Ave,,skokie,IL,60076,United States,Mr.,7733031800,8006214454,10/15/2004,6/20/2018,6/21/2019
65558,Hanes,Manufacturer,1000 East Hanes Mill Road,,Winston-Salem,NC,27105,United States,www.haneslocator.com,8006857557,8006857557,10/15/2004,2/1/2016,7/7/2017
773541,Hanes/Champion,Manufacturer,1000 E Hanes Mill Rd,,Winston Salem,NC,27105,United States,www.haneslocator.com,8006857557,,6/21/2016,7/5/2018,6/28/2019
140995,HAPCO INC.,,390 Portage Blvd.,,Kent,OH,44240,United States,www.hapcoinc.com,3306789353,8003459353,7/21/2005,1/2/2018,
65709,Happy Chef Uniforms Inc.,Manufacturer/Distributor,22 Park Place,,Butler,NJ,07405-1377,United States,www.happychefuniforms.com,9734922525,8003470288,10/15/2004,2/1/2011,6/20/2013
731813,HarMan Importing,Distributor,95 Bi County Blvd,,Farmingdale,NY,11735,United States,www.HarManBeads.com,6317569800,1800BEADSNY,12/30/2014,7/9/2018,7/9/2018
62392,Hartwell Apparel,Manufacturer,97 Winfield Circle,,Hartwell,GA,30643-1954,United States,www.hartwell.com,7068564900,8008495555,7/29/2004,8/21/2018,7/14/2014
65950,Headmost Intl. Inc.,Manufacturer/Distributor,1910 S Proforma St.,,Ontario,CA,91761-8517,United States,www.headmost.com,9099477566,8004884287,10/15/2004,2/2/2011,7/9/2014
773549,Heat Press Nation,Manufacturer/Distributor,1050 W. Central Ave.,,Brea,CA,92821,United States,www.heatpressnation.com,7142561818,8002150894,6/21/2016,10/24/2016,7/5/2016
616788,Heat Transfer Warehouse,Distributor,1501 21st Ave N.,Ste. B,Fargo,ND,58102,United States,www.heattransferwarehouse.com,7013563160,8888194421,6/6/2011,8/6/2018,8/6/2018
199505,Herculite Products Inc.,Manufacturer,P.O. Box 435,,Emigsville,PA,17318-0435,United States,www.herculite.com,7177641192,8007720036,9/28/2005,6/21/2018,6/21/2018
771739,HG World,,833 NE 2nd Ave.,,Fort Lauderdale,FL,33304,United States,www.hgworld.us,9543254403,,6/11/2016,6/15/2016,
599816,High Anxiety Inc. dba 20 Degrees Below,Manufacturer,1662 Mayfield Circle,,Jamison,PA,18929,United States,www.20belowASI.COM,2159182030,,1/14/2010,2/8/2012,6/21/2019
623262,Hill Sportswear Inc.,,16250 Gundry Ave.,,Paramount,CA,90723,United States,www.hillapparel.net,5625311077,,6/12/2012,6/13/2017,
62344,Hirsch Solutions,Distributor,11515 Vanstory Drive,Ste. 145,Huntersville,NC,28078,United States,www.hsi.us,8003944426,8003944426,7/29/2004,6/10/2019,7/5/2018
62129,HIX Corp.,Manufacturer,1201 East 27th Terrace,,Pittsburg,KS,66762-2752,United States,www.hixcorp.com,6202318568,8008350606,7/29/2004,8/6/2018,8/6/2018
773757,Hong-Tex Inc.,Manufacturer/Distributor,45B West Wilmot St.,Unit 2B,Richmond Hill,ON,L4B 2P3,Canada,www.hongtex.ca,4168778676,,6/22/2016,10/18/2016,7/5/2016
773723,Hoop Tech Products,Manufacturer,9185 Le Saint Drive,,Fairfield,OH,45014,United States,www.hooptechproducts.com,5138297768,,6/21/2016,1/30/2019,7/5/2016
61944,HoopMaster By Midwest Products,Manufacturer/Distributor,W194 N11665 McCormick Drive,,Germantown,WI,53022,United States,www.hoopmaster.com,2622570930,8009000741,7/29/2004,1/15/2019,6/23/2019
848427,Hooptech Products,,9185 Le Saint Drive,,Fairfield,OH,45014,United States,hooptechproducts.com,5138297768,,6/19/2018,6/19/2018,
69397,Hop Industries Corp.,,1251 Valley Brook Ave.,PO Box 188,Lyndhurst,NJ,7071,United States,www.hopindustries.com,2014386200EXT#212,18005240757EXT#212,1/18/2000,2/17/2017,
746781,Horizon Impex Inc.,Manufacturer/Distributor,"6850 Peachtree Dunwoody Road, N.E.",Unit 716,Atlanta,GA,30328,United States,Horizon Impex Inc.,6786200901,,7/6/2015,6/20/2018,6/20/2018
623454,Horizon Screen Printing Inc.,,PO Box 1372,,Cape Girardeau,MO,63702-1372,United States,horizonscreenprinting.com,5733342416,,6/12/2012,10/21/2016,
599825,Hotronix,Manufacturer,1 Paisley Park,,Carmichaels,PA,15320,United States,https://www.hotronix.com/,7249665996,8007278520,1/14/2010,3/6/2019,6/20/2013
701481,Howard Custom Transfers Inc.,Manufacturer,1925 Holmes Road ,#400,Elgin,IL,60123,United States,www.howardct.com,8666958195,,2/5/2013,6/20/2018,6/20/2018
298031,HPI EMBLEM,,4310 S. 131st Place,,Tukwila,WA,98168,United States,www.hpiemblem.com,3106408358,8884747788,1/11/2008,1/15/2019,
860263,HSB Custom Apparel,,5419 Hollywood Blvd.,Ste. C518,Hollywood,CA,90068,United States,hollywood.deco-threads.com/,3108697581,,1/20/2019,5/7/2019,
879048,HTV Crafts Inc.,,315 N. Puente St.,Unit G,Brea,CA,92821,United States,https://htvcrafts.com,7147700635,,6/6/2019,6/6/2019,
599830,Hymans/Image Branding Group Wholesale,Distributor,5809 North Rhett Ave.,,Hanahan,SC,29410,United States,www.hymans.com,8435717870,8003549626,1/14/2010,6/27/2018,6/27/2018
773759,I Dream In Gold LLC,Manufacturer/Distributor,3522 Ashford Dunwoody Road NE,Suite 156,Atlanta,GA,30319,United States,www.idreamingold.com,4048618077,,6/22/2016,10/13/2016,7/6/2016
623460,I-Group Technologies,Manufacturer,"220 First Dr, NE",,New Philadelphia,OH,44663-2804,United States,viperxpt.com,8776734378,8776734378,6/12/2012,,7/15/2014
773649,id plates,,1555 High Point Drive,,Mesquite,TX,75149,United States,www.idplates.com,,,6/21/2016,11/9/2017,
354952,IKONICS Corp.,Manufacturer,4832 Grand Ave.,,Duluth,MN,55807,United States,www.ikonics.com,2186282217,2186282217,2/4/2009,4/21/2009,7/15/2019
707702,Image Armor LLC,Manufacturer,3509 Brightwood Rd SE,,New Philadelphia,OH,44663,United States,www.imagearmorpt.com,8776734377,8776734377,10/3/2013,6/20/2018,6/21/2019
739800,Image Technology,Manufacturer,1380 N Knollwood Cir,,Anaheim,CA,92801,United States,www.imagetechnology.com,7142520160,8005546243,5/13/2015,8/21/2019,7/7/2017
765387,Imaging Supplies Warehouse Inc.,Distributor,5600 Anglum Ct,Suite B,Hazelwood,MO,63042,United States,www.goisw.com,3145677565,,1/28/2016,,6/21/2019
600061,Impress Software Inc.,Service Provider,4301 Dean Lakes Blvd,,Shakopee,MN,55379,United States,http://www.impresserp.com,9524287629,,1/14/2010,11/15/2017,6/21/2017
599842,Impressions,Service Provider,1145 Sanctuary Pkwy.,Suite 355,Alpharetta,GA,30009-4772,United States,www.impressionsmag.com,8002419034,8002419034,1/14/2010,8/6/2018,8/6/2018
238045,Imprinted Sportswear Shows,Service Provider,1145 Sanctuary Pkwy,Suite 355,Alpharetta,GA,30004-4772,United States,www.ISSshows.com,7709715416,,6/9/2006,8/6/2018,8/6/2018
623463,Imprintor,Manufacturer,345 N Lewis Ave,,Oglesby,IL,61348-9776,United States,imprintor.com,8666638373,,6/12/2012,10/30/2016,7/8/2019
616808,Imprints USA,,10909 Dutton Rd,,Philadelphia,PA,19154- 3203,United States,www.imprintsusa.com,8885211255,,6/6/2011,,
62271,Imprints Wholesale,Distributor,6 Neshaminy Interplex,5th Floor,Trevose,PA,19053,United States,www.imprintswholesale.com,2152916140,8005210850,7/29/2004,3/28/2012,8/22/2013
848428,IMS Industrial Machine Sales,Distributor,34 Birch Hill Road,,Baie d'Urfe,QC,H9X 3H8,Canada,http://ims-textiles.com,5148148322,,6/19/2018,10/5/2018,7/11/2018
620740,In Play Sportswear,Manufacturer/Distributor,305 2nd St NW ,STE 125,Saint Paul,MN,55112,United States,inplaysportswear.com,6517652494,8007467529,9/20/2011,2/23/2012,6/21/2019
76052,In Your Face Apparel,,3200 Commander,Suite 100,Carrollton,TX,75006,United States,www.inyourfaceapparel.com,9722679450,8665832800,2/1/2005,6/7/2018,
731356,INDCO Inc.,Manufacturer/Distributor,4040 Earnings Way,,New Albany,IN,47150,United States,www.indco.com,8009424383,,12/10/2014,2/6/2015,7/17/2019
599844,Independent Trading Co.,Manufacturer/Distributor,1341 Calle Avanzado,,San Clemente,CA,92673,United States,www.independenttradingco.com,9493669911,8773669911,1/14/2010,7/9/2018,7/9/2018
281266,Infant Blanks,Manufacturer,2137 South Grand Ave.,,Santa Ana,CA,92705,United States,www.infantblanks.com,9497521824,8005094702,4/5/2007,2/4/2019,7/15/2019
225102,Inkcups,Manufacturer/Distributor,310 Andover St.,,Danvers,MA,1923,United States,https://www.inkcups.com,9786468980,,4/4/2006,2/4/2019,7/15/2019
219887,InkJet Inc.,,11111 Inkjet Way,,Willis,TX,77378,United States,www.inkjetinc.com,5122672806,8002803245,1/17/2006,9/18/2018,
723635,InkSoft,Service Provider,1830 W. University Dr.,Suite 106,Tempe,AZ,85281,United States,https://www.inksoft.com/,8004103048,8004103048,8/19/2014,8/7/2018,6/21/2019
723149,inktoner,Manufacturer/Distributor,5506 65th St,,Kenosha,WI,53142,United States,www.inktoner.net,2626574756,,7/8/2014,6/22/2018,6/22/2018
848417,Inkxe Web To Print Solutions,,DLF Cyber City,DCB 118,Bhubaneswar,,751024,India,inkxe.com,917064409331,,6/19/2018,6/19/2018,
204915,Inline Technologies,,3225 Commerce St.,,Amarillo,TX,79109-3275,United States,inlinetechnologies.com/,8063524446,8007657609,10/20/2005,2/1/2019,10/9/2010
237517,Insta Graphic Systems,Manufacturer,13925 East 166th St.,,Cerritos,CA,90703-2431,United States,www.instagraph.com,5624043000,8004216971,7/29/2004,7/6/2018,7/15/2019
599849,INTEK Corp.,Manufacturer,290 Independence Drive,,Union,MO,63084,United States,http://www.intekcorp.com,6365848500,8003878559,1/14/2010,9/12/2018,7/10/2018
599850,Interchange Equipment Inc.,Manufacturer/Distributor,90 Dayton Ave.,Building 22,Passaic,NJ,7055,United States,http://www.interchangecorp.com,9734735005,8008225457,1/14/2010,4/18/2019,7/11/2017
599851,Intercontinental Chemical Corp.,Manufacturer,4660 Spring Grove Ave.,,Cincinnati,OH,45232,United States,http://www.icc-chemicals.com,5135417100,8005432075,1/14/2010,7/14/2015,7/7/2015
565026,International Coatings,Manufacturer/Distributor,13929 166th St.,,Cerritos,CA,90703,United States,www.iccink.com,5629261010,8004234103,11/3/2009,6/22/2018,6/21/2019
251255,Ioline Corp.,Manufacturer,14140 NE 200th St.,,Woodinville,WA,98072-8443,United States,http://www.ioline.com,4253988282,8005980029,10/17/2006,9/12/2018,7/8/2014
278920,IRIS Ltd.,Manufacturer/Distributor,901 Park Road,,Fleetwood,PA,19522,United States,www.lanyards.com,6109448588,8004534747,3/12/2007,7/17/2012,6/24/2019
746783,IT Supplies,Distributor,2100 Golf Rd,Suite 230,Rolling Meadows,IL,60008,United States,www.itsupplies.com,18007719665,,7/6/2015,10/16/2018,6/21/2019
302477,"ITW IDS Division (ITW CER, ITW Morlock, Trans Tech, United Silicone)",Manufacturer,475 North Gary Ave.,,Carol Stream,IL,60188,United States,www.itwids.com,6307524000,,2/20/2008,3/13/2019,7/9/2018
204770,JB Bloomers,Manufacturer/Distributor,5184 Richmond Road,,Bedford Heights,OH,44146,United States,www.jbbloomers.com,2163789704,8003268239,10/20/2005,7/5/2018,6/21/2019
773693,J. America,,445 E Van Riper Rd,,Fowlerville,MI,48836,United States,www.jamericablanks.com,8664704536,,6/21/2016,2/1/2019,
65523,Jalema Inc.,Manufacturer,2727 Paces Ferry Road,Bldg One.  Ste 750,Atlanta,GA,30339,United States,www.jalema.com,4107965411,8003525362,10/15/2004,1/15/2019,6/20/2018
614965,Jantex Inks & Beyond Inc.,Manufacturer/Distributor,7711 Paramount Blvd,,Pico Rivera,CA,90660,United States,www.jantexinks.com,5629493900,,12/28/2010,2/9/2018,7/15/2019
599862,Jason Alexander Co.,Manufacturer/Distributor,1581 Matheson Blvd.,,Mississauga,ON,L4W 1H9,Canada,www.jasonalexander.ca,9052069999,8772068885,1/14/2010,2/9/2018,6/21/2019
746780,JDS Industries Inc.,Distributor,1800 E 57 St. N,,Sioux Falls,SD,57104,United States,www.jdsindustries.com,8008438853,8008438853,7/6/2015,8/8/2018,7/9/2019
599864,Jelliff Corp.,Manufacturer,1128 27th St. Drive  SE,,Hickory,NC,28602,United States,www.jelliff.com,8283456600,8889473725,1/14/2010,4/12/2016,6/24/2015
197964,JERZEES,Manufacturer,1 Fruit Of The Loom Dr,,Bowling Green,KY,42103,United States,https://www.jerzees.com/#/j,8003211138,8003211138,9/26/2005,2/1/2019,6/26/2018
599868,Jesse Heap & Son,,576 South 21st St.,,Irvington,NJ,7111,United States,http://www.jesseheap.com,9733721559,,1/14/2010,2/9/2018,
765463,Jetbest USA,,8417 Canoga Ave,,Canoga Park,CA,91304,United States,www.jetbestusa.com,8189934657,,1/28/2016,10/30/2016,
848405,Jettco,,275 West 39th St.,8th Floor,New York,NY,10018,United States,jettcointernational.com,2122210221,,6/19/2018,6/19/2018,
616816,JFH Group Intl. Inc.,Manufacturer/Distributor,3601 Walnut Ave,,Chino,CA,91710,United States,www.hatusainc.com,9096282298,,6/6/2011,,7/11/2019
848404,JH Design Group Inc.,Manufacturer/Distributor,940 W Washington Blvd,,Los Angeles,CA,90015,United States,jhdesigngroup.com,2137475700,,6/19/2018,7/5/2018,7/5/2018
773742,JHK USA,Manufacturer/Distributor,4711 South alameda St.,,Los Angeles,CA,90058,United States,www.jhkusa.com,3232355022,,6/21/2016,6/17/2019,7/15/2019
599871,Joanna & Johnson Import Corp.,,709 West Jefferson Blvd.,,Grand Prairie,TX,75051,United States,,9722622266,,1/14/2010,6/14/2010,
599874,Johnson Plastics Plus,Distributor,12450 Oliver Ave. South,Suite 100,Burnsville,MN,55337,United States,www.jpplus.com,9528889507,8008697800,1/14/2010,11/28/2018,7/9/2019
623470,Joto,Manufacturer/Distributor,1125 Fir Ave.,,Blaine,WA,98230,United States,https://www.jotoimagingsupplies.com/,8005655686,8005655686,6/12/2012,3/13/2019,7/9/2018
62435,Joy S.A. Inc.,Manufacturer,P.O. Box 98,KM 87  RT.#2,Hatillo,PR,00659-0098,Puerto Rico,www.joysa.com,7878983460,8005267148,7/29/2004,6/20/2018,6/21/2019
600079,"JSI, a division of QST Industries",Manufacturer/Distributor,84 Roosevelt St.,,Wind Gap,PA,18091,United States,www.qst.com,6108631993,,1/14/2010,6/21/2018,7/9/2019
773760,Just Vision It LLC,,"530 Hunter Lane, ",Suite 2,Lone Jack,MO,64070,United States,justvisionit.com,8885541153,,6/22/2016,6/22/2016,
773761,K&B Trading Corp.,Manufacturer/Distributor,119 W 29th St.,,New York,NY,10001,United States,www.kbethos.com,2129670974,,6/22/2016,6/22/2016,7/5/2017
